sample_id,file_path,person_id,person_name,split,source_ref,source_url,license,rights_note,sha256
000127,raw/choi_ji_woo/0004.mp4,choi_ji_woo,Choi Ji Woo,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,d90fbacff19168daec107f52b806cc895fd13e851dced3e717580aa908cd4b5d
000128,raw/choi_ji_woo/0005.mp4,choi_ji_woo,Choi Ji Woo,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,b8df7b9096c6ba95e7c7aa13583d92effeeb72c6165fe0e01e699d5dca23a696
000129,raw/choi_ji_woo/0006.mp4,choi_ji_woo,Choi Ji Woo,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,e9d541a25d401c3edea761eafde73053d044f4a610f6978b378804fda13e22c3
000130,raw/choi_yewon/0001.mp4,choi_yewon,Choi Ye-won,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,b7734b2c1f2d0fa1fc36854d1357c29312d98ba582c240f58593734773d784ad
000131,raw/choi_yewon/0002.mp4,choi_yewon,Choi Ye-won,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,50099c375f23baee420cbcbe973b6ec803181164b085d8683554ae2a8f68a17d
000132,raw/choi_yewon/0003.mp4,choi_yewon,Choi Ye-won,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,51870898f73d3d86e9896e95b1686e91057711c297603f1e4e7162df86cf26f5
000133,raw/choi_yewon/0004.mp4,choi_yewon,Choi Ye-won,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0635da34e622f0bd679068c671f868a621c880273fb2cf106dc2f7390201bcc7
000134,raw/choi_yewon/0005.mp4,choi_yewon,Choi Ye-won,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,70299cd02bb723140b5b32b8ac53a8493e86097b477be216f4f9a0f972e8407e
000135,raw/choi_yewon/0006.mp4,choi_yewon,Choi Ye-won,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6e45989b864661cb0494491414bebd537d23eecb58e77e5d42ce8c9d123bd58e
000136,raw/choi_yewon/0007.mp4,choi_yewon,Choi Ye-won,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,9e24ed6023dbe9e70092ec665c9c62b40f4ad3fc49cce1b20f9efe6b66b764cc
000137,raw/choi_yewon/0008.mp4,choi_yewon,Choi Ye-won,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,b29d99d7fedde5e842392cd747dcf5605e824970ccc47e076fac02d6a925dbe2
000138,raw/chu_lm/0001.mp4,chu_lm,Chu Lâm,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,e7a0d200c2c5ebea5c499cbbbc5c31ee16fef3dce484afee911893264218f614
000139,raw/chu_lm/0002.mp4,chu_lm,Chu Lâm,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,e07a137ca625683c966e6efa2e1cb10405e9addf8b52a8a88b668de5afb71a49
000140,raw/chu_lm/0003.mp4,chu_lm,Chu Lâm,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0f849a399664c0d48bff17f2c7b745db23ba80491cc835421aefa1e26c612ceb
000141,raw/chu_lm/0004.mp4,chu_lm,Chu Lâm,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7b7ccbe39f0a7157e6b66f4cfe84b88312cec43259d94baf92812edaaee1a702
000142,raw/chu_lm/0005.mp4,chu_lm,Chu Lâm,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f7ea8b72872f2a040a1af74fbc7dc010e6afb707e6da5768fa185db1c6bc8da1
000143,raw/chu_lm/0006.mp4,chu_lm,Chu Lâm,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,945d3b65a7764d8188588e8061f3e1f9177042994702d11a58b32a09eb180024
000144,raw/chu_lm/0007.mp4,chu_lm,Chu Lâm,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,a8c029c99c2dae287baf69d46d5c5c1a5970d459920a04fc84e46bb5f93bcccd
000145,raw/chu_hu_mn/0001.mp4,chu_hu_mn,Châu Huệ Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2eb0aaf05fab8e56ff23acf31e2ffda61b7aa0f6662446143f44c15c9cd02ee3
000146,raw/chu_hu_mn/0002.mp4,chu_hu_mn,Châu Huệ Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7918644eb651e1c06e650a025f4815494c4162b6a9dd43c5118581ee65056811
000147,raw/chu_hu_mn/0003.mp4,chu_hu_mn,Châu Huệ Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,dd2ff1494e8f9dcc01205727f8b219c31a34cc179e7f966069eec3518670f4d8
000148,raw/chu_hu_mn/0004.mp4,chu_hu_mn,Châu Huệ Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,dd22c51cf5e30f800223f247107d9a137e35f017899776f33ca34fa2870dd3a1
000149,raw/chu_hu_mn/0005.mp4,chu_hu_mn,Châu Huệ Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,236b471a26126022aec6c14743ca6e6c4bb37532b52df340a8def0669e78b520
000150,raw/chu_hu_mn/0006.mp4,chu_hu_mn,Châu Huệ Mẫn,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3eea6ac7e77aac304526f838c86c3f3467d74420e42d99aaa1e12491aa5b50d9
000151,raw/chu_hu_mn/0007.mp4,chu_hu_mn,Châu Huệ Mẫn,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,6908e2ae97d55691a48a96f1089a9a2cf8b1e59c7b8fe77ba63505fc3d4b8f1b
000152,raw/chu_hu_mn/0008.mp4,chu_hu_mn,Châu Huệ Mẫn,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,2cdb392010fef96150671f25099ad57c14b00fc31e4f025ca3c30ef3a814d9a6
000153,raw/chng_nhc_nam/0001.mp4,chng_nhc_nam,Chương Nhược Nam,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,80aed3e3dafd7d64c6d3879a070a17991596d50f3385a9938762ef8bc9aaddfb
000154,raw/chng_nhc_nam/0002.mp4,chng_nhc_nam,Chương Nhược Nam,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,1e2fd53c4961e98e3a51eb4815820986cb2c373249f5a128ccddff2dbecd118a
000155,raw/chng_nhc_nam/0003.mp4,chng_nhc_nam,Chương Nhược Nam,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ac963e1f5df2180a88660cb809b59466593b752341e9619dba739adf51d5ca5e
000156,raw/chng_nhc_nam/0004.mp4,chng_nhc_nam,Chương Nhược Nam,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7cecda5939a8232712e872b719be313149e901b4cf9dcf9a023d86a3b3ede47f
000157,raw/chng_nhc_nam/0005.mp4,chng_nhc_nam,Chương Nhược Nam,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,cf9bb97cb981908bf5a3504cfc91a0ea0ce1bb5108c43b4fa7b6e5325c2ec0ff
000158,raw/chng_nhc_nam/0006.mp4,chng_nhc_nam,Chương Nhược Nam,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,50827d65e7c047ad67c0cc4586889109a248819bd0f81bb4df29e5b1853ee612
000159,raw/chng_nhc_nam/0007.mp4,chng_nhc_nam,Chương Nhược Nam,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,26a2c4b614f1580bac3f6511d7c408a9c9e59fcbfa2b5897bb7f0ee6d0aba0dd
000160,raw/chng_nhc_nam/0008.mp4,chng_nhc_nam,Chương Nhược Nam,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,8e3335eb535276d9ac164e4a07fd5bb25097dcd9dd018c39a900c24aa0efcb22
000161,raw/cc_tch_y/0001.mp4,cc_tch_y,Cúc Tịch Y,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bc08e175f23ca7d76fb6b21c6834c0a60d03a0af5f3bc5eefba9a7039b655fe4
000162,raw/cc_tch_y/0002.mp4,cc_tch_y,Cúc Tịch Y,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,59b5223510703ed7c232c2fb0ad2fbddda4455dd358f8f8d32d430532fdd83fd
000163,raw/cc_tch_y/0003.mp4,cc_tch_y,Cúc Tịch Y,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7a7e62046d4d6ece6bd3f2fd1d210bfe385a4a3a3f0bac25a1272f885c4e9cf1
000164,raw/cc_tch_y/0004.mp4,cc_tch_y,Cúc Tịch Y,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ce75c6e361918b779e847394f9aa98401c341bc48e2fe59546b8584dac8727ac
000165,raw/cc_tch_y/0005.mp4,cc_tch_y,Cúc Tịch Y,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7337e53a13811d2727bcaa520798b0d00bc32b5b41f541bd144ade4d7cdd253e
000166,raw/cc_tch_y/0006.mp4,cc_tch_y,Cúc Tịch Y,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,d36e16585c4224017da6e4f3d1668458cf55ea5c6364920b6fa4427f69b7e6b3
000167,raw/cc_tch_y/0007.mp4,cc_tch_y,Cúc Tịch Y,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,1f0919d16085d3f975ea6c409f8cf7a93d26b075a4239bc1b565b938596878d2
000168,raw/cc_tch_y/0008.mp4,cc_tch_y,Cúc Tịch Y,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,7edca8acf3d7fae5b6e01bfadcedd4b7d76cd90fa0da6b2d2a37ec3f2e78f69f
000169,raw/c_lc_na_trt/0001.mp4,c_lc_na_trt,Cổ Lực Na Trát,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,5918501647b16d0c70e34b243d7a95c453489aa42671e0a103321d8e757b28ca
000170,raw/c_lc_na_trt/0002.mp4,c_lc_na_trt,Cổ Lực Na Trát,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0425c48cb0dfb3e755b361ccd1d4ef43896c9db874753994321e57adf49970bb
000171,raw/c_lc_na_trt/0003.mp4,c_lc_na_trt,Cổ Lực Na Trát,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,986dc41aa6e11941ee502f268d9e7f4533fd2749986bfedf05855bcd0bda98da
000172,raw/c_lc_na_trt/0004.mp4,c_lc_na_trt,Cổ Lực Na Trát,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f7bb5900c041484345b48104cee2cb47dbc7da676d507cfad1a1ab613fc5dabb
000173,raw/c_lc_na_trt/0005.mp4,c_lc_na_trt,Cổ Lực Na Trát,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ad47626aed2dc4272d1a4dc4b516c6811139385546a246c8a47f320aa3bf21c2
000174,raw/c_lc_na_trt/0006.mp4,c_lc_na_trt,Cổ Lực Na Trát,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,2e91afeca1b518f4ed462a513b3b860d5e388ddcab18e427c3d9b67e5198e936
000175,raw/c_lc_na_trt/0007.mp4,c_lc_na_trt,Cổ Lực Na Trát,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,40de9e6471e63f9ff1290a325e8097b59d25056c3e56974e3de08cf907fc4c62
000176,raw/daran_tasha/0001.mp4,daran_tasha,Daran Tasha,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,8d38c09ee436b9514b9f53847297fe45b85075759a5044448d4c4feca144616b
000177,raw/daran_tasha/0002.mp4,daran_tasha,Daran Tasha,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3a62eb76d494873d05397a4461eef575d05d8d8007e2e31868e023c13ed45a6c
000178,raw/daran_tasha/0003.mp4,daran_tasha,Daran Tasha,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,d85238f98b6c56bf5d4d603ec0795018e82e6ef5b6b90b438fa51d7af8dcd36d
000179,raw/daran_tasha/0004.mp4,daran_tasha,Daran Tasha,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3f14b86ca266501365aca2f8bd461b5dc4bfe94c90a607e9fd4506ab6772cb23
000180,raw/daran_tasha/0005.mp4,daran_tasha,Daran Tasha,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,48d337c1fef552618d24884b43e67477d90f8e5c9e54d5df1a2ee3fa9827e49f
000181,raw/daran_tasha/0006.mp4,daran_tasha,Daran Tasha,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,51923e063935920e1c9021ff0a48f9e4cb0f29adbdc3940b483917ace8150da3
000182,raw/daran_tasha/0007.mp4,daran_tasha,Daran Tasha,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,b9925f3f5f1a9725c54706a5dfaf86f0030d3d3031ab31364a6b1bc1969296a5
000183,raw/daran_tasha/0008.mp4,daran_tasha,Daran Tasha,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,c295799d22e52e103aa72561dde65648a4a91088749b54bd124021c57441257c
000184,raw/deguchi_natsuki/0001.mp4,deguchi_natsuki,Deguchi Natsuki,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,72f83a1015793f528a3a35c86a56641b95eef7d3bfc54e7745e5d9ad12528ad3
000185,raw/deguchi_natsuki/0002.mp4,deguchi_natsuki,Deguchi Natsuki,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,14e9f169abf8863968593cc909b53d550ba043435ade2cbf506d7ebe5149cb96
000186,raw/deguchi_natsuki/0003.mp4,deguchi_natsuki,Deguchi Natsuki,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,8055d99f52d2f9c61ad4f64d94b608c241c7149d754cbf081b9dea97a2ec98bb
000187,raw/deguchi_natsuki/0004.mp4,deguchi_natsuki,Deguchi Natsuki,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,4c6956991aea66c4db4666bdfec49bac0635fc351876c83751ac8c940834a373
000188,raw/deguchi_natsuki/0005.mp4,deguchi_natsuki,Deguchi Natsuki,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,35a1fcd8b59b3c603bbdf5049f07da104db79713feec3feecae2dd17d991f395
000189,raw/deguchi_natsuki/0006.mp4,deguchi_natsuki,Deguchi Natsuki,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,debc6971ba0941efb9bedd8129d4895d8446bfcf8f9e6ffcaaa15d1b3249d1c2
000190,raw/deguchi_natsuki/0007.mp4,deguchi_natsuki,Deguchi Natsuki,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,2174841a405848deab7d2b695842d12e6b5edbf3f8e4d6d8a9e47a70b97d5956
000191,raw/deva_cassel/0001.mp4,deva_cassel,Deva Cassel,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6ef7fa0129a9c172b3e7587a8aef82b4c1e84915b44fec9503ca0314e81136ee
000192,raw/deva_cassel/0002.mp4,deva_cassel,Deva Cassel,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,8593485c140bffc685a9e9189b668ebf3d4ed47d05839245f3f4dc273f14f58c
000193,raw/deva_cassel/0003.mp4,deva_cassel,Deva Cassel,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,961a12b731277af13db6bbc795d1d2288c9add7da1d4ea09b7361a4d9c4d6d77
000194,raw/deva_cassel/0004.mp4,deva_cassel,Deva Cassel,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3e3b12564df4528364a6c5c80a82bdca28b6a7aa2ef1d5867ae9f59c73c0a515
000195,raw/deva_cassel/0005.mp4,deva_cassel,Deva Cassel,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,b92710dc9d73562e2d1d988ffad995c14f9ee98f972038cf7f133571fbf80b9c
000196,raw/deva_cassel/0006.mp4,deva_cassel,Deva Cassel,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,9a907ab87431a24bd9e85c9cb6038153eb2a65c504c620fca2fcfccd57447306
000197,raw/deva_cassel/0007.mp4,deva_cassel,Deva Cassel,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,d7b09736146b0fbb5cc4a200e092f4cdb2c23591c0234beeb7e5f35868426a57
000198,raw/diana_kruger/0001.mp4,diana_kruger,Diana Kruger,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7919fbbe2c4017b9f027d693f10616e107769bd787b6b3e9e56eba93eaa0847c
000199,raw/diana_kruger/0002.mp4,diana_kruger,Diana Kruger,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,41798651ced47c5e0084be26c12b8d0613b17592db25e3fa2350eaa45ff1d046
000200,raw/diana_kruger/0003.mp4,diana_kruger,Diana Kruger,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bc8d5d0fad0cfcc863e84f4266deb617f70d84001872f8613d1f16e0a5eb1ff1
000201,raw/diana_kruger/0004.mp4,diana_kruger,Diana Kruger,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,88a563b2b9eb845fc9d348452043392cdd4d696a4d48102e4739da230bc1a6d4
000202,raw/diana_kruger/0005.mp4,diana_kruger,Diana Kruger,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,a5835838bf31cdd673daac78a848d58746bef8a29f976b1dfebe46657ffb2869
000203,raw/diana_kruger/0006.mp4,diana_kruger,Diana Kruger,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,7604135814b2d5f85bd3d24b2022235dc53f3009c1659b29f2665a4bdc5f7a65
000204,raw/dip_bo_ngc/0001.mp4,dip_bo_ngc,Diệp Bảo Ngọc,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bde6eb8ae92b179436c169bf592ac6a2140fb13fa4a9733b19314776b7ca226c
000205,raw/dip_bo_ngc/0002.mp4,dip_bo_ngc,Diệp Bảo Ngọc,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3c953a99ead6c146854b99be5ee1521275a69eb97c7802e3f7da4b70f296ddef
000206,raw/dip_bo_ngc/0003.mp4,dip_bo_ngc,Diệp Bảo Ngọc,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7539948fc59abca13c3d1ad5634bebdfa2c9dcb704d3e24c56905c8e9ad6e32b
000207,raw/dip_bo_ngc/0004.mp4,dip_bo_ngc,Diệp Bảo Ngọc,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,f59b6fb9b683e6baae9079518a419661ce571db34f9561a8253cd19accefc9f0
000208,raw/dip_bo_ngc/0005.mp4,dip_bo_ngc,Diệp Bảo Ngọc,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,b1e7efa8ca38f682464ab5968c1bcde6d8fd52b7290a06277c199e0145b0495a
000209,raw/dip_ton_chn/0001.mp4,dip_ton_chn,Diệp Toàn Chân,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c4e958d7fd3eeec640554869b9e61bf042083ccd3cd4586ac4292f88a504fa39
000210,raw/dip_ton_chn/0002.mp4,dip_ton_chn,Diệp Toàn Chân,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,5f91f202ed23850040050388180994660e77710416a4e1b95ff3ffa4e24a1e2a
000211,raw/dip_ton_chn/0003.mp4,dip_ton_chn,Diệp Toàn Chân,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,afb9df15bdb770139d2e48d7a8d891c6baf90ff350f8bbd8b9278423d0be18c8
000212,raw/dip_ton_chn/0004.mp4,dip_ton_chn,Diệp Toàn Chân,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,6bf03ec046f2e1059310dc9c078c2b419fc8c981c9de452c1c35e43208f4558b
000213,raw/dip_ton_chn/0005.mp4,dip_ton_chn,Diệp Toàn Chân,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,7b5c3670e88fde1df1ffdc05d64049f510e30c7b1dffc65ca0dae9e2e69a003b
000214,raw/dng_mch/0001.mp4,dng_mch,Dương Mịch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,4ffd233fd5d80dd71b735cc298ea9421636dbaf485bf40e363a20337dc8ae3c9
000215,raw/dng_mch/0002.mp4,dng_mch,Dương Mịch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7a87deb0c777b1173a469b3f5b3e4f13798c7694be2652f3ccb1e64af59dd6a4
000216,raw/dng_mch/0003.mp4,dng_mch,Dương Mịch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7f896873ad2aacd736c41363e778e3c2565396f2e860d69ff1a3d2cc3a188fc0
000217,raw/dng_mch/0004.mp4,dng_mch,Dương Mịch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0119d216256c113e79436430b148d7807ad5a23a906bc0c5e55cd0469cbfc899
000218,raw/dng_mch/0005.mp4,dng_mch,Dương Mịch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,e351d78e2b70a822e7a16ba975318a6d3c9e39ef7f9f20aa5302dc9c40562739
000219,raw/dng_mch/0006.mp4,dng_mch,Dương Mịch,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,d05818888f224e1a489e955067e14e9d6209ce042c7773bc7f38365c50337a64
000220,raw/dng_mch/0007.mp4,dng_mch,Dương Mịch,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,1e30aa424288c259611ef6ab0af39bdd7bac9910c454ff723619f13131d7036a
000221,raw/dng_mch/0008.mp4,dng_mch,Dương Mịch,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,da33ea8fba328aa9c864818ffc9fa644c1ce6d845b17f030b6b95a3520dc0979
000222,raw/elina_karinova/0001.mp4,elina_karinova,Elina Karinova,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,cc10443b3b12fb07e6f95bb3a62949aa039b8d3e8125193910df4f74f77b131e
000223,raw/elina_karinova/0002.mp4,elina_karinova,Elina Karinova,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,685c13e2baf5b2a3391b092b4265af6d68988e33a2282cd9c7294fec48b75cc0
000224,raw/elina_karinova/0003.mp4,elina_karinova,Elina Karinova,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bca0ee3608756b6d2a0c2e5aba46e0702de7194ad0a22f0de49c6724062e0476
000225,raw/elina_karinova/0004.mp4,elina_karinova,Elina Karinova,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,e5d60de97c4bedb1a96f5648f85ab4afb63614e4a53502a8b56bd7e7ab7b551a
000226,raw/elina_karinova/0005.mp4,elina_karinova,Elina Karinova,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,9b2b2116093c8e812e41e25c6cea47a24a4de65b96a4f7a42247284f00c2f887
000227,raw/elina_karinova/0006.mp4,elina_karinova,Elina Karinova,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,2157bd0b3603a86d303a8c53b7e632d9a21625e4a7f38b10582c577d3813f5da
000228,raw/elina_karinova/0007.mp4,elina_karinova,Elina Karinova,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,396a826aadf17bc7a17620c88e157a82942146147e9f3d8f4222be9381090fed
000229,raw/elle_fanning/0001.mp4,elle_fanning,Elle Fanning,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6135566a36f956224a70fac26465010d639007e6609d82d7af6862ef86f1c1cb
000230,raw/elle_fanning/0002.mp4,elle_fanning,Elle Fanning,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7a4234b4209e2b05f33fd14783a72df9a0e748737943ca45480a52b02df3480c
000231,raw/elle_fanning/0003.mp4,elle_fanning,Elle Fanning,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,fa93b050cbb4bd9b0d8f69f87d5ff6d8960b371d086b2b92c7620e0be036511c
000232,raw/elle_fanning/0004.mp4,elle_fanning,Elle Fanning,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c0683a00c8de1472ee5156df0b1b914e3eeeb7f3f1bea6107a9f068956bee244
000233,raw/elle_fanning/0005.mp4,elle_fanning,Elle Fanning,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,244fc081b00ae7bcacb3e80d93b8f5891b085ffb2fab4b3f45dc1de248155c9c
000234,raw/elle_fanning/0006.mp4,elle_fanning,Elle Fanning,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,9721b3d992879f0696a7290be35268c37452fcce32ab5e760b967b212b80a800
000235,raw/elle_fanning/0007.mp4,elle_fanning,Elle Fanning,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,bba386723cbe7a64dd5067ea968e72248dc0ce5ac48e91f1c4acd04e0cabe4fe
000236,raw/fujiyoshi_karin/0001.mp4,fujiyoshi_karin,Fujiyoshi Karin,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,049aac0dd014577aa858d0bf9aa8d4282e4a2cf19457fe3c522cd9203bf2def5
000237,raw/fujiyoshi_karin/0002.mp4,fujiyoshi_karin,Fujiyoshi Karin,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,259e224a40f47696561f0369d1d050de8427ec41539031b1a448c274742eb23b
000238,raw/fujiyoshi_karin/0003.mp4,fujiyoshi_karin,Fujiyoshi Karin,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0033ec8b31196110d7553a3c139ce485bd1a9e78b3b3e642d0a73360128cf710
000239,raw/fujiyoshi_karin/0004.mp4,fujiyoshi_karin,Fujiyoshi Karin,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,700e638e0dc5e28ad83723198542fc6c7c8565de1f05eccaf03a2d37e1c20b3f
